Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/06/28, 06:08:16, -7.238476, 72.434792, 32.92,  252.00, 126, 0, 1.71, 
2016/06/28, 06:13:25, -7.238657, 72.434525, -50.90,  1008.00, 241, 0, 35.67, 
2016/06/28, 06:18:33, -7.238568, 72.434578, -32.00,  0.00, 245, 0, 11.49, 
2016/06/28, 06:23:43, -7.238511, 72.434731, 7.96,  0.00, 104, 0, 18.03, 
2016/06/28, 06:28:52, -7.238543, 72.434746, 19.23,  0.00, 115, 0, 3.92, 
2016/06/28, 06:34:14, -7.238485, 72.434608, -14.96,  0.00, 269, 0, 16.53, 
2016/06/28, 06:39:25, -7.238766, 72.435249, 117.34,  0.00, 138, 0, 77.30, 
2016/06/28, 06:44:34, -7.238626, 72.434860, 34.34,  0.00, 89, 0, 45.65, 
2016/06/28, 06:49:46, -7.238564, 72.434860, 33.93,  0.00, 115, 0, 6.89, 
2016/06/28, 06:54:54, -7.238520, 72.434692, -0.68,  0.00, 250, 0, 19.17, 
2016/06/28, 07:00:00, -7.238579, 72.434792, 64.71,  0.00, 282, 0, 12.83, 
2016/06/28, 07:05:12, -7.238611, 72.434700, 23.95,  0.00, 312, 0, 10.75, 
2016/06/28, 07:10:25, -7.238591, 72.434700, 34.58,  0.00, 328, 0, 2.22, 
2016/06/28, 07:15:56, -7.238747, 72.434692, 147.09,  180.00, 264, 0, 17.37, 
2016/06/28, 07:21:29, -7.238539, 72.434647, -5.25,  1980.00, 197, 0, 23.66, 
2016/06/28, 07:27:55, -7.238884, 72.434540, 146.34,  108.00, 240, 0, 40.14, 
2016/06/28, 07:35:01, -7.238809, 72.434464, 146.28,  144.00, 267, 0, 11.83, 
2016/06/28, 07:43:05, -7.238533, 72.434731, -6.65,  0.00, 24, 0, 42.54, 
2016/06/28, 07:51:23, -7.238559, 72.434669, 8.70,  0.00, 202, 0, 7.43, 
2016/06/28, 07:56:32, -7.238601, 72.434654, 14.55,  0.00, 3, 0, 4.95, 
2016/06/28, 08:01:35, -7.238500, 72.434738, -13.62,  0.00, 187, 0, 14.56, 
2016/06/28, 08:06:19, -7.238635, 72.434708, -23.47,  0.00, 216, 0, 15.37, 
2016/06/28, 08:11:03, -7.238646, 72.434731, -14.73,  0.00, 34, 0, 2.82, 
2016/06/28, 08:15:47, -7.238539, 72.434708, -7.71,  0.00, 12, 0, 12.17, 
2016/06/28, 08:20:32, -7.238440, 72.434769, -17.30,  0.00, 50, 0, 12.90, 
2016/06/28, 08:25:15, -7.238501, 72.434723, 30.09,  792.00, 81, 0, 8.47, 
2016/06/28, 08:29:58, -7.238472, 72.434761, 21.29,  360.00, 122, 0, 5.29, 
2016/06/28, 08:34:43, -7.238463, 72.434639, 20.88,  108.00, 130, 0, 13.49, 
2016/06/28, 08:39:26, -7.238673, 72.434631, -15.02,  0.00, 73, 0, 23.37, 
2016/06/28, 08:44:11, -7.238476, 72.434799, 12.81,  0.00, 233, 0, 28.69, 
2016/06/28, 08:48:54, -7.237938, 72.435005, 97.84,  0.00, 216, 0, 63.99, 
2016/06/28, 08:53:39, -7.238598, 72.434631, -9.59,  0.00, 28, 0, 84.19, 
2016/06/28, 08:58:23, -7.238482, 72.434799, 18.68,  0.00, 233, 0, 22.58, 
2016/06/28, 09:03:35, -7.238553, 72.434677, 4.35,  1944.00, 138, 0, 15.60, 
2016/06/28, 09:08:43, -7.238530, 72.434654, 25.05,  216.00, 342, 0, 3.60, 
2016/06/28, 09:13:55, -7.238616, 72.434563, 7.93,  720.00, 238, 0, 13.86, 
2016/06/28, 09:19:07, -7.238488, 72.434685, 13.07,  0.00, 258, 0, 19.59, 
2016/06/28, 09:24:18, -7.238578, 72.434601, 15.40,  1764.00, 202, 0, 13.64, 
2016/06/28, 09:29:32, -7.238542, 72.434715, 16.17,  828.00, 240, 0, 13.20, 
2016/06/28, 09:34:56, -7.238409, 72.435143, 4.45,  6840.00, 71, 0, 49.47, 
2016/06/28, 09:40:07, -7.238526, 72.434669, 2.62,  144.00, 83, 0, 53.88, 
2016/06/28, 09:45:15, -7.238549, 72.434647, 14.93,  612.00, 246, 0, 3.53, 
2016/06/28, 09:50:26, -7.238523, 72.434593, 16.20,  1332.00, 73, 0, 6.62, 
2016/06/28, 09:55:38, -7.238558, 72.434708, 7.31,  144.00, 93, 0, 13.27, 
2016/06/28, 10:01:33, -7.238541, 72.434708, 5.37,  180.00, 72, 0, 1.89, 
2016/06/28, 10:07:40, -7.238568, 72.434753, -4.13,  576.00, 149, 0, 5.80, 
2016/06/28, 10:12:32, -7.238520, 72.434723, -13.99,  0.00, 303, 0, 6.28, 
2016/06/28, 10:17:27, -7.238519, 72.434685, -0.28,  396.00, 344, 0, 4.19, 
2016/06/28, 10:22:22, -7.238523, 72.434685, -1.52,  252.00, 63, 0, 0.44, 
2016/06/28, 10:27:16, -7.238543, 72.434692, 1.56,  432.00, 353, 0, 2.35, 
2016/06/28, 10:32:09, -7.238540, 72.434608, -15.24,  108.00, 207, 0, 9.27, 
2016/06/28, 10:37:04, -7.238525, 72.434601, -25.19,  648.00, 285, 0, 1.84, 
2016/06/28, 10:41:55, -7.238564, 72.434769, 8.54,  0.00, 297, 0, 19.03, 
2016/06/28, 10:46:50, -7.238577, 72.434692, -7.57,  72.00, 17, 0, 8.62, 
2016/06/28, 10:51:46, -7.238569, 72.434647, -6.86,  0.00, 46, 0, 5.04, 
2016/06/28, 10:56:39, -7.238526, 72.434532, -12.38,  3852.00, 87, 0, 13.56, 
2016/06/28, 11:01:43, -7.238577, 72.434937, 45.10,  0.00, 312, 0, 45.03, 
2016/06/28, 11:06:52, -7.238565, 72.434639, -10.38,  0.00, 325, 0, 32.90, 
2016/06/28, 11:12:01, -7.238546, 72.434830, 14.12,  0.00, 80, 0, 21.17, 
2016/06/28, 11:17:12, -7.238592, 72.434937, 28.52,  0.00, 288, 0, 12.86, 
2016/06/28, 11:22:28, -7.238526, 72.434738, 13.88,  0.00, 277, 0, 23.15, 
2016/06/28, 11:27:41, -7.238566, 72.434853, 17.58,  0.00, 90, 0, 13.44, 
2016/06/28, 11:32:56, -7.238526, 72.434937, -9.89,  2916.00, 86, 0, 10.28, 
2016/06/28, 11:38:09, -7.238545, 72.434486, 2.23,  0.00, 69, 0, 49.79, 
2016/06/28, 11:43:26, -7.238504, 72.434967, 4.38,  0.00, 100, 0, 53.25, 
2016/06/28, 11:49:03, -7.238515, 72.434540, 56.85,  252.00, 298, 0, 47.12, 
2016/06/28, 11:55:06, -7.238080, 72.432152, 216.06,  0.00, 96, 0, 267.82, 
2016/06/28, 12:00:18, -7.238527, 72.434677, -3.22,  0.00, 82, 0, 282.93, 
2016/06/28, 12:05:28, -7.238483, 72.434761, 6.04,  0.00, 263, 0, 10.48, 
2016/06/28, 12:10:33, -7.238582, 72.434624, -1.20,  0.00, 232, 0, 18.70, 
2016/06/28, 12:15:42, -7.238544, 72.434448, 35.93,  1368.00, 82, 0, 19.87, 
2016/06/28, 12:20:52, -7.238516, 72.434662, 9.40,  180.00, 130, 0, 23.81, 
2016/06/28, 12:26:01, -7.238553, 72.434639, 6.82,  0.00, 66, 0, 4.83, 
2016/06/28, 12:31:07, -7.238543, 72.434723, 0.39,  0.00, 49, 0, 9.33, 
2016/06/28, 12:36:17, -7.238519, 72.434685, 2.37,  864.00, 119, 0, 4.97, 
2016/06/28, 12:41:27, -7.238509, 72.434753, 13.62,  684.00, 156, 0, 7.58, 
2016/06/28, 12:46:36, -7.238594, 72.434685, -8.92,  0.00, 248, 0, 12.07, 
2016/06/28, 12:51:45, -7.238529, 72.434601, -0.80,  432.00, 91, 0, 11.75, 
2016/06/28, 12:56:53, -7.238547, 72.434608, 10.41,  972.00, 110, 0, 2.15, 
2016/06/28, 13:02:06, -7.238526, 72.434921, 48.13,  0.00, 97, 0, 34.61, 
2016/06/28, 13:07:18, -7.238549, 72.434929, 37.14,  0.00, 90, 0, 2.71, 
2016/06/28, 13:12:27, -7.238540, 72.434570, -26.46,  0.00, 92, 0, 39.61, 
2016/06/28, 13:17:36, -7.238499, 72.434624, -33.00,  0.00, 283, 0, 7.50, 
2016/06/28, 13:22:44, -7.238569, 72.434731, 19.53,  0.00, 248, 0, 14.14, 
2016/06/28, 13:27:52, -7.238483, 72.434509, -44.15,  0.00, 247, 0, 26.29, 
2016/06/28, 13:32:59, -7.238449, 72.434402, -73.21,  0.00, 15, 0, 12.39, 
2016/06/28, 13:38:02, -7.238423, 72.434448, -105.78,  0.00, 341, 0, 5.84, 
2016/06/28, 13:43:09, -7.238468, 72.434532, -76.19,  0.00, 40, 0, 10.53, 
2016/06/28, 13:48:16, -7.238471, 72.434517, -53.78,  0.00, 336, 0, 1.69, 
2016/06/28, 13:53:19, -7.238600, 72.434914, 61.24,  0.00, 315, 0, 46.08, 
2016/06/28, 13:58:29, -7.238518, 72.434509, -57.98,  0.00, 324, 0, 45.60, 
2016/06/28, 14:03:42, -7.238533, 72.434669, -11.63,  0.00, 325, 0, 17.73, 
2016/06/28, 14:08:52, -7.238558, 72.435371, 149.46,  0.00, 291, 0, 77.49, 
2016/06/28, 14:13:58, -7.238477, 72.434792, 5.71,  0.00, 248, 0, 64.50, 
2016/06/28, 14:19:04, -7.238626, 72.434319, -97.74,  0.00, 353, 0, 54.74, 
2016/06/28, 14:24:10, -7.238566, 72.434715, -8.95,  396.00, 250, 0, 44.19, 
2016/06/28, 14:29:11, -7.238896, 72.434235, -46.49,  0.00, 21, 0, 64.42, 
2016/06/28, 14:34:15, -7.238750, 72.434456, -77.53,  0.00, 22, 0, 29.29, 
2016/06/28, 14:39:20, -7.238521, 72.434685, -10.58,  0.00, 301, 0, 35.87, 
2016/06/28, 14:44:25, -7.238541, 72.434753, -2.94,  0.00, 272, 0, 7.82, 
2016/06/28, 14:49:30, -7.238527, 72.434700, -4.01,  0.00, 279, 0, 6.05, 
2016/06/28, 14:54:36, -7.238552, 72.434784, 16.35,  0.00, 226, 0, 9.67, 
2016/06/28, 15:00:03, -7.238542, 72.434753, -5.71,  2772.00, 61, 0, 3.60, 
2016/06/28, 15:05:06, -7.238534, 72.434700, -3.28,  0.00, 301, 0, 5.91, 
2016/06/28, 15:10:07, -7.238556, 72.434715, -2.54,  0.00, 279, 0, 2.95, 
2016/06/28, 15:15:13, -7.238542, 72.434723, -2.33,  0.00, 329, 0, 1.79, 
2016/06/28, 15:20:18, -7.238547, 72.434792, -2.34,  0.00, 301, 0, 7.63, 
2016/06/28, 15:25:23, -7.238604, 72.434807, 17.54,  396.00, 148, 0, 6.55, 
2016/06/28, 15:30:25, -7.238528, 72.434708, 6.13,  0.00, 296, 0, 13.81, 
2016/06/28, 15:35:30, -7.238555, 72.434769, 8.09,  0.00, 307, 0, 7.37, 
2016/06/28, 15:40:31, -7.238556, 72.434761, 10.07,  0.00, 271, 0, 0.89, 
2016/06/28, 15:45:51, -7.238591, 72.434830, 14.88,  1512.00, 309, 0, 8.55, 
2016/06/28, 15:50:53, -7.238546, 72.434723, 9.83,  0.00, 309, 0, 12.82, 
2016/06/28, 15:55:54, -7.238541, 72.434746, 3.22,  0.00, 335, 0, 2.60, 
2016/06/28, 16:00:58, -7.238554, 72.434761, -3.10,  108.00, 291, 0, 2.20, 
2016/06/28, 16:05:59, -7.238534, 72.434731, 4.69,  0.00, 256, 0, 3.99, 
2016/06/28, 16:11:04, -7.238517, 72.434608, 8.37,  972.00, 91, 0, 13.70, 
2016/06/28, 16:16:20, -7.238545, 72.434723, -1.32,  0.00, 81, 0, 13.06, 
2016/06/28, 16:21:27, -7.238564, 72.434586, 5.04,  0.00, 146, 0, 15.26, 
2016/06/28, 16:26:32, -7.238523, 72.434753, -15.74,  0.00, 133, 0, 18.98, 
2016/06/28, 16:31:42, -7.238407, 72.434944, -44.16,  0.00, 275, 0, 24.70, 
2016/06/28, 16:36:54, -7.238437, 72.434181, 1.93,  2844.00, 107, 0, 84.23, 
2016/06/28, 16:42:31, -7.238482, 72.434669, -69.03,  360.00, 256, 0, 54.06, 
2016/06/28, 16:48:53, -7.238503, 72.434692, -63.55,  0.00, 318, 0, 3.45, 
2016/06/28, 16:54:16, -7.238529, 72.434715, 5.27,  0.00, 33, 0, 3.85, 
2016/06/28, 17:00:57, -7.238470, 72.434715, -46.60,  0.00, 270, 0, 6.56, 
2016/06/28, 17:08:44, -7.238504, 72.434784, -53.39,  396.00, 17, 0, 8.50, 
2016/06/28, 17:17:34, -7.238542, 72.434990, -11.69,  0.00, 102, 0, 23.11, 
2016/06/28, 17:26:40, -7.238518, 72.434746, 7.73,  0.00, 82, 0, 27.05, 
2016/06/28, 17:31:46, -7.238592, 72.434380, 19.80,  1152.00, 285, 0, 41.20, 
2016/06/28, 17:36:51, -7.238495, 72.434692, 6.60,  0.00, 270, 0, 36.07, 
2016/06/28, 17:41:56, -7.238547, 72.434341, 16.00,  0.00, 263, 0, 39.15, 
2016/06/28, 17:47:02, -7.238524, 72.434631, 11.51,  0.00, 79, 0, 32.09, 
2016/06/28, 17:52:04, -7.238530, 72.434792, 7.94,  0.00, 89, 0, 17.77, 
2016/06/28, 17:57:09, -7.238503, 72.434708, 6.85,  0.00, 255, 0, 9.74, 
2016/06/28, 18:02:19, -7.238482, 72.434807, 4.30,  0.00, 263, 0, 11.17, 
2016/06/28, 18:07:25, -7.238523, 72.434570, 8.98,  0.00, 259, 0, 26.54, 
2016/06/28, 18:12:30, -7.238532, 72.434669, 6.74,  0.00, 265, 0, 10.97, 
2016/06/28, 18:17:30, -7.238605, 72.435417, -64.33,  0.00, 307, 0, 82.91, 
2016/06/28, 18:22:38, -7.238546, 72.434433, 7.69,  0.00, 249, 0, 108.74, 
2016/06/28, 18:27:49, -7.238540, 72.434593, 2.18,  0.00, 263, 0, 17.66, 
2016/06/28, 18:32:56, -7.238595, 72.434769, -12.20,  0.00, 105, 0, 20.35, 
2016/06/28, 18:38:03, -7.238530, 72.434929, -15.90,  2304.00, 263, 0, 19.07, 
2016/06/28, 18:43:34, -7.238529, 72.434952, -20.75,  4752.00, 93, 0, 2.54, 
2016/06/28, 18:49:08, -7.238505, 72.434891, -5.58,  7164.00, 268, 0, 7.24, 
2016/06/28, 18:55:10, -7.238493, 72.434700, -7.16,  0.00, 84, 0, 21.11, 
2016/06/28, 19:01:04, -7.238617, 72.434723, 39.08,  0.00, 183, 0, 14.02, 
2016/06/28, 19:08:56, -7.238597, 72.434700, 42.17,  180.00, 248, 0, 3.37, 
2016/06/28, 19:14:03, -7.238627, 72.434677, 25.58,  1908.00, 188, 0, 4.19, 
2016/06/28, 19:19:23, -7.238433, 72.434715, -13.67,  2124.00, 186, 0, 21.98, 
2016/06/28, 19:25:46, -7.238606, 72.434677, -29.52,  216.00, 24, 0, 19.69, 
2016/06/28, 19:30:50, -7.238683, 72.434647, 3.73,  0.00, 234, 0, 9.18, 
2016/06/28, 19:35:59, -7.238493, 72.434669, -19.17,  0.00, 203, 0, 21.27, 
2016/06/28, 19:41:05, -7.238554, 72.434700, -8.49,  0.00, 348, 0, 7.60, 
2016/06/28, 19:46:10, -7.238517, 72.434746, -13.10,  576.00, 191, 0, 6.53, 
2016/06/28, 19:51:17, -7.238538, 72.434692, -20.91,  1404.00, 6, 0, 6.40, 
2016/06/28, 19:56:39, -7.238578, 72.434700, -24.40,  216.00, 158, 0, 4.53, 
2016/06/28, 20:01:41, -7.238559, 72.434715, -2.23,  2988.00, 204, 0, 2.68, 
2016/06/28, 20:06:34, -7.238612, 72.434700, -24.84,  324.00, 47, 0, 6.12, 
2016/06/28, 20:11:32, -7.238534, 72.434723, -5.58,  180.00, 56, 0, 9.04, 
2016/06/28, 20:17:12, -7.238612, 72.434685, -50.11,  0.00, 92, 0, 9.63, 
2016/06/28, 20:21:49, -7.238560, 72.434662, -18.16,  180.00, 100, 0, 6.31, 
2016/06/28, 20:26:22, -7.238542, 72.434692, -1.23,  360.00, 85, 0, 3.87, 
2016/06/28, 20:30:59, -7.238550, 72.434631, -2.59,  252.00, 70, 0, 6.79, 
2016/06/28, 20:35:36, -7.238542, 72.434692, 0.59,  0.00, 108, 0, 6.79, 
2016/06/28, 20:40:17, -7.238419, 72.434669, 19.45,  0.00, 203, 0, 13.91, 
2016/06/28, 20:44:55, -7.238469, 72.434647, 6.74,  0.00, 84, 0, 6.07, 
2016/06/28, 20:49:34, -7.238525, 72.434669, 1.57,  0.00, 230, 0, 6.68, 
2016/06/28, 20:54:12, -7.238222, 72.435188, 52.87,  0.00, 106, 0, 66.43, 
2016/06/28, 20:58:50, -7.238450, 72.434799, 7.50,  6048.00, 238, 0, 49.84, 
2016/06/28, 21:03:57, -7.238660, 72.434509, -16.53,  2304.00, 111, 0, 39.61, 
2016/06/28, 21:09:02, -7.238491, 72.435013, 4.68,  0.00, 55, 0, 58.69, 
2016/06/28, 21:14:06, -7.238545, 72.434921, 2.34,  0.00, 85, 0, 11.79, 
2016/06/28, 21:19:33, -7.238540, 72.434669, -4.02,  108.00, 106, 0, 27.80, 
2016/06/28, 21:24:37, -7.238585, 72.434784, 4.49,  1008.00, 1, 0, 13.64, 
2016/06/28, 21:29:38, -7.238522, 72.434746, -7.67,  0.00, 137, 0, 8.16, 
2016/06/28, 21:34:38, -7.238640, 72.434578, 38.22,  0.00, 55, 0, 22.71, 
2016/06/28, 21:39:40, -7.238516, 72.434677, -3.71,  0.00, 267, 0, 17.59, 
2016/06/28, 21:44:43, -7.238512, 72.434685, 1.54,  684.00, 306, 0, 0.99, 
2016/06/28, 21:49:45, -7.238524, 72.434723, -4.47,  504.00, 274, 0, 4.40, 
2016/06/28, 21:54:57, -7.238548, 72.434723, -16.23,  1620.00, 277, 0, 2.67, 
2016/06/28, 22:00:03, -7.238628, 72.434723, 32.70,  0.00, 324, 0, 8.90, 
2016/06/28, 22:05:06, -7.238468, 72.434601, -3.91,  324.00, 7, 0, 22.31, 
2016/06/28, 22:10:06, -7.238513, 72.434517, 35.31,  0.00, 277, 0, 10.53, 
2016/06/28, 22:15:08, -7.238517, 72.434616, -1.17,  180.00, 358, 0, 10.93, 
2016/06/28, 22:20:10, -7.238528, 72.434547, 5.43,  252.00, 319, 0, 7.71, 
2016/06/28, 22:25:17, -7.238601, 72.434669, 48.22,  0.00, 85, 0, 15.72, 
2016/06/28, 22:30:38, -7.238580, 72.433907, 291.23,  1080.00, 294, 0, 84.09, 
2016/06/28, 22:35:40, -7.238522, 72.434189, 117.57,  0.00, 321, 0, 31.77, 
2016/06/28, 22:40:48, -7.238523, 72.434212, 80.86,  324.00, 355, 0, 2.54, 
2016/06/28, 22:45:53, -7.238509, 72.434792, 14.96,  3456.00, 100, 0, 64.00, 
2016/06/28, 22:50:57, -7.238659, 72.435310, -95.92,  0.00, 293, 0, 59.52, 
2016/06/28, 22:56:01, -7.238589, 72.434967, -49.13,  0.00, 74, 0, 38.63, 
2016/06/28, 23:01:08, -7.238554, 72.434830, -22.64,  324.00, 78, 0, 15.61, 
2016/06/28, 23:06:08, -7.238644, 72.435158, -70.73,  0.00, 68, 0, 37.54, 
2016/06/28, 23:11:07, -7.238784, 72.435913, -146.46,  0.00, 47, 0, 84.73, 
2016/06/28, 23:16:08, -7.238874, 72.436310, -188.79,  0.00, 85, 0, 44.92, 
2016/06/28, 23:21:08, -7.238580, 72.434906, -25.30,  0.00, 97, 0, 158.29, 
2016/06/28, 23:26:07, -7.238569, 72.434914, -19.49,  0.00, 94, 0, 1.51, 
2016/06/28, 23:31:07, -7.238554, 72.434868, -13.09,  1584.00, 289, 0, 5.34, 
2016/06/28, 23:36:11, -7.238469, 72.434372, 26.12,  2844.00, 98, 0, 55.52, 
2016/06/28, 23:41:15, -7.238466, 72.434448, 25.49,  0.00, 98, 0, 8.39, 
2016/06/28, 23:46:20, -7.238539, 72.434761, 7.43,  0.00, 344, 0, 35.47, 
2016/06/28, 23:51:58, -7.238540, 72.434708, -7.88,  0.00, 235, 0, 5.85, 
2016/06/28, 23:57:19, -7.238489, 72.434647, 16.36,  0.00, 46, -4, 8.80, 1
2016/06/29, 00:02:29, -7.238552, 72.434654, -9.25,  936.00, 144, -2, 0.00, 1
2016/06/29, 00:07:32, -7.238558, 72.434631, 17.74,  1080.00, 96, 0, 2.62, 1
2016/06/29, 00:12:35, -7.238508, 72.434639, 32.58,  0.00, 64, 0, 5.63, 
2016/06/29, 00:17:39, -7.238482, 72.434708, 2.54,  144.00, 78, 0, 8.14, 
2016/06/29, 00:22:39, -7.238562, 72.434631, 27.83,  0.00, 174, 0, 12.30, 
2016/06/29, 00:27:43, -7.238551, 72.434685, 1.56,  1008.00, 126, 0, 6.08, 
2016/06/29, 00:32:44, -7.239010, 72.434555, 137.01,  288.00, 97, 0, 53.01, 
2016/06/29, 00:37:47, -7.238612, 72.434639, 37.29,  0.00, 58, 0, 45.22, 
2016/06/29, 00:42:46, -7.238587, 72.434906, 74.39,  324.00, 120, 0, 29.58, 
2016/06/29, 00:47:50, -7.238509, 72.434677, -14.50,  0.00, 75, 0, 26.71, 
2016/06/29, 00:52:54, -7.238500, 72.434669, -20.10,  1980.00, 13, 0, 1.33, 
2016/06/29, 00:57:54, -7.238510, 72.434631, -2.58,  0.00, 26, 0, 4.34, 
2016/06/29, 01:03:04, -7.238513, 72.434654, -12.87,  360.00, 25, 0, 2.56, 
2016/06/29, 01:08:04, -7.238202, 72.434769, -197.21,  0.00, 224, 0, 36.83, 
2016/06/29, 01:13:07, -7.238504, 72.434509, -33.92,  684.00, 266, 0, 44.16, 
2016/06/29, 01:18:12, -7.238333, 72.434479, -77.74,  1584.00, 139, 0, 19.30, 
2016/06/29, 01:23:16, -7.238493, 72.434624, -40.23,  252.00, 264, 0, 23.92, 
2016/06/29, 01:28:16, -7.238562, 72.434769, -4.93,  0.00, 37, 0, 17.74, 
2016/06/29, 01:33:16, -7.238545, 72.434731, -22.68,  0.00, 68, 0, 4.60, 
2016/06/29, 01:38:20, -7.238546, 72.434746, 7.56,  720.00, 278, 0, 1.66, 
2016/06/29, 01:43:21, -7.238499, 72.434631, -14.99,  0.00, 297, 0, 13.72, 
2016/06/29, 01:48:26, -7.238481, 72.434601, -8.95,  0.00, 69, 0, 3.87, 
2016/06/29, 01:53:32, -7.238480, 72.434677, -1.46,  0.00, 202, 0, 8.38, 
2016/06/29, 01:58:36, -7.238507, 72.434616, -0.52,  0.00, 14, 0, 7.37, 
2016/06/29, 02:03:42, -7.238502, 72.434753, 9.66,  0.00, 298, 0, 15.12, 
2016/06/29, 02:08:41, -7.238595, 72.434799, 1.50,  792.00, 210, 0, 11.52, 
2016/06/29, 02:13:42, -7.238533, 72.434387, -4.26,  34344.00, 261, 0, 45.97, 
2016/06/29, 02:18:47, -7.224823, 72.433441, 0.33,  2448.00, 192, 0, 1528.05, 1
2016/06/29, 02:23:49, -7.221978, 72.431396, -4.40,  27468.00, 339, 0, 388.55, 1
2016/06/29, 02:28:48, -7.193837, 72.433784, 14.67,  6084.00, 19, 0, 3140.21, 1
2016/06/29, 02:33:48, -7.164305, 72.436913, -3.20,  56160.00, 349, 0, 3301.90, 1
2016/06/29, 02:38:48, -7.135824, 72.445290, -6.06,  37908.00, 50, 0, 3299.05, 1
2016/06/29, 02:43:50, -7.109287, 72.453346, -9.78,  48708.00, 359, 0, 3081.75, 1
2016/06/29, 02:48:51, -7.086541, 72.442909, -2.82,  11808.00, 176, 0, 2779.09, 1
2016/06/29, 02:53:52, -7.089422, 72.440605, -5.72,  23400.00, 59, 0, 408.98, 1
2016/06/29, 02:58:55, -7.089378, 72.437347, 5.49,  0.00, 237, 0, 359.54, 1
2016/06/29, 03:39:07, -7.089378, 72.437347, 5.49,  0.00, 237, 0, 0.00, 
2016/06/29, 03:55:34, -7.118969, 72.441406, -8.80,  29988.00, 106, 0, 3320.71, 1
2016/06/29, 04:01:04, -7.126749, 72.437088, -4.48,  0.00, 316, 0, 987.61, 1
2016/06/29, 04:06:06, -7.126460, 72.442398, -4.20,  6516.00, 355, 0, 586.76, 1
2016/06/29, 04:11:07, -7.128478, 72.444893, 2.20,  8172.00, 199, 0, 355.15, 1
2016/06/29, 04:16:13, -7.133225, 72.445107, -6.26,  0.00, 262, 0, 528.37, 1
2016/06/29, 04:21:33, -7.135657, 72.447701, -10.24,  18828.00, 225, 0, 393.76, 
2016/06/29, 04:28:08, -7.138254, 72.440689, -8.02,  32112.00, 114, 0, 825.79, 
2016/06/29, 04:33:12, -7.135824, 72.446838, 10.11,  1548.00, 335, 0, 730.27, 
2016/06/29, 04:38:13, -7.135899, 72.448692, 6.03,  0.00, 274, 0, 204.73, 
2016/06/29, 04:43:21, -7.131117, 72.447304, 28.25,  0.00, 143, 0, 553.35, 
2016/06/29, 04:48:28, -7.127546, 72.450340, 20.32,  0.00, 341, 0, 519.50, 
2016/06/29, 04:53:35, -7.124164, 72.452980, -15.55,  4860.00, 249, 0, 475.68, 1
2016/06/29, 04:58:39, -7.114717, 72.450592, -61.46,  22644.00, 105, 0, 1083.00, 1
2016/06/29, 05:03:45, -7.118352, 72.455933, -193.53,  43632.00, 225, 0, 714.61, 1
2016/06/29, 05:08:55, -7.119030, 72.459267, -292.35,  720.00, 123, 0, 375.51, 1
2016/06/29, 05:19:17, -7.119030, 72.459267, -292.35,  720.00, 123, 0, 0.00, 1
2016/06/29, 05:25:04, -7.112301, 72.479675, -9.64,  2916.00, 235, 0, 2372.85, 1
2016/06/29, 05:31:18, -7.109646, 72.482056, -0.30,  12672.00, 97, 0, 395.19, 1
2016/06/29, 05:36:18, -7.111867, 72.485542, -0.85,  29196.00, 160, 0, 457.10, 1
2016/06/29, 05:41:19, -7.115113, 72.491463, 6.01,  8136.00, 3, 0, 746.39, 1
2016/06/29, 05:46:20, -7.120515, 72.492226, -0.49,  32040.00, 58, 0, 606.55, 1
2016/06/29, 05:51:27, -7.125174, 72.492081, -19.62,  0.00, 235, 0, 518.30, 1
2016/06/29, 05:56:29, -7.129279, 72.485794, -8.74,  16452.00, 218, 0, 830.39, 
2016/06/29, 06:01:48, -7.131044, 72.491356, -22.12,  1512.00, 328, 0, 644.30, 1
2016/06/29, 06:07:18, -7.137030, 72.490051, -13.92,  0.00, 278, 0, 681.01, 1
2016/06/29, 06:12:44, -7.138891, 72.488022, 94.84,  9288.00, 180, 0, 304.86, 1
2016/06/29, 06:18:13, -7.140017, 72.484940, -55.46,  23256.00, 152, 0, 362.36, 1
2016/06/29, 06:23:51, -7.143664, 72.486328, 17.57,  0.00, 198, 0, 433.48, 1
2016/06/29, 06:29:15, -7.147366, 72.487549, 25.02,  27360.00, 9, 0, 433.13, 1
2016/06/29, 06:34:40, -7.145034, 72.492661, -15.64,  27648.00, 99, 0, 620.77, 1
2016/06/29, 06:40:19, -7.145161, 72.495949, 14.08,  5760.00, 78, 0, 363.04, 1
2016/06/29, 06:46:02, -7.146986, 72.495888, 15.25,  0.00, 90, 0, 203.04, 1
2016/06/29, 06:52:23, -7.149577, 72.496788, 7.10,  38160.00, 268, 0, 304.74, 1
2016/06/29, 07:01:06, -7.182652, 72.462135, 1.74,  25560.00, 192, 0, 5304.94, 1
2016/06/29, 07:09:56, -7.222911, 72.437447, -4.23,  45540.00, 233, 0, 5239.99, 1
2016/06/29, 07:15:04, -7.238537, 72.434677, 6.87,  0.00, 173, 0, 1764.20, 1
2016/06/29, 07:20:37, -7.238534, 72.434601, -6.95,  1548.00, 293, 0, 8.39, 
2016/06/29, 07:27:32, -7.238582, 72.434807, -0.05,  288.00, 126, 0, 23.34, 
2016/06/29, 07:32:34, -7.238560, 72.434700, -0.74,  0.00, 237, 0, 12.05, 
2016/06/29, 07:37:37, -7.238596, 72.434761, 7.97,  0.00, 93, 0, 7.83, 
