subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle
2018-04-30T04:00:00Z,17769,2018-04-30T00:00:00Z,04:07:58,64.56176,-21.773918,2018-04-30T04:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2475.37434335643,3600,3135252.24285722,0.6876039842656759,135.12751992873845
2018-04-30T06:00:00Z,17769,2018-04-30T00:00:00Z,06:07:58,64.563316,-21.77169,2018-04-30T06:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",488.53616588361,3601,3135454.35518628,0.13566680529953076,73.86559891446151
2018-04-30T08:00:00Z,17769,2018-04-30T00:00:00Z,08:07:57,64.562996,-21.755989,2018-04-30T08:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",215.857441938689,3598,3134429.91901021,0.0599937303887408,173.96231747848407
2018-04-30T10:00:00Z,17769,2018-04-30T00:00:00Z,10:08:29,64.563942,-21.754925,2018-04-30T10:08:29Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",202.186410590216,3601,3134570.61446053,0.05614729535968234,73.49433374255466
2018-04-30T12:00:00Z,17769,2018-04-30T00:00:00Z,12:07:59,64.561172,-21.7486,2018-04-30T12:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1126.37027092669,3601,3133584.71114162,0.3127937436619533,122.97877039086116
2018-04-30T14:00:00Z,17769,2018-04-30T00:00:00Z,14:08:01,64.562881,-21.745609,2018-04-30T14:08:01Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",374.897706601838,3601,3133773.97846312,0.10410933257479524,66.17123115388426
2018-04-30T16:00:00Z,17769,2018-04-30T00:00:00Z,16:07:58,64.563385,-21.74534,2018-04-30T16:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",40.553932830221,3600,3133867.07223184,0.01126498134172805,127.89751443422938
2018-04-30T18:00:00Z,17769,2018-04-30T00:00:00Z,18:07:59,64.570724,-21.773249,2018-04-30T18:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3617.7435025904,3602,3137157.37492728,1.0043707669601334,285.3863249110698
2018-04-30T20:00:00Z,17769,2018-04-30T00:00:00Z,20:09:14,64.565903,-21.778614,2018-04-30T20:09:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",137.005454858069,3676,3136437.15201599,0.03727025431394694,262.2326542748256
2018-04-30T22:00:00Z,17769,2018-04-30T00:00:00Z,22:07:59,64.568085,-21.784149,2018-04-30T22:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",804.787762750685,3601,3137247.58686751,0.22349007574303945,283.6243902221249
2018-05-01T00:00:00Z,17769,2018-05-01T00:00:00Z,00:07:58,64.567757,-21.783983,2018-05-01T00:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4.89805759489536,3600,3137166.29136864,0.0013605715541376,90
2018-05-01T02:00:00Z,17769,2018-05-01T00:00:00Z,02:08:00,64.566147,-21.787588,2018-05-01T02:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",591.865374962621,3601,3137036.29881424,0.16436139265832284,244.58408675825393
2018-05-01T04:00:00Z,17769,2018-05-01T00:00:00Z,04:07:57,64.561874,-21.774054,2018-05-01T04:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1928.56388668509,3600,3135285.25805789,0.5357121907458586,104.53780681638592
2018-05-01T06:00:00Z,17769,2018-05-01T00:00:00Z,06:08:00,64.561035,-21.775528,2018-05-01T06:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",241.939916323937,3603,3135192.90447025,0.06714957433359349,249.2245645162664
2018-05-01T08:00:00Z,17769,2018-05-01T00:00:00Z,08:07:58,64.568321,-21.772858,2018-05-01T08:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1940.20847940266,3593,3136611.85165742,0.5399967935994031,31.885587848563915
2018-05-01T10:00:00Z,17769,2018-05-01T00:00:00Z,10:08:00,64.569061,-21.774494,2018-05-01T10:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",77.7743624988135,3602,3136872.02265165,0.02159199403076443,262.12336373448943
2018-05-01T12:00:00Z,17769,2018-05-01T00:00:00Z,12:07:57,64.565033,-21.756632,2018-05-01T12:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",78.9854193478138,3598,3134911.27040515,0.02195259014669643,86.91032838845638
2018-05-01T14:00:00Z,17769,2018-05-01T00:00:00Z,14:08:05,64.565285,-21.757469,2018-05-01T14:08:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",43.5859209030427,3608,3135016.87174908,0.01208035501747302,185.7781190689553
2018-05-01T16:00:00Z,17769,2018-05-01T00:00:00Z,16:08:07,64.565765,-21.757257,2018-05-01T16:08:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",132.384986561973,3608,3135108.20560858,0.0366920694462232,77.84268091721636
2018-05-01T18:00:00Z,17769,2018-05-01T00:00:00Z,18:08:04,64.561974,-21.746035,2018-05-01T18:08:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1711.84692025389,3604,3133602.92838818,0.47498527199053575,107.38709942591532
2018-05-01T20:00:00Z,17769,2018-05-01T00:00:00Z,20:07:57,64.571533,-21.772314,2018-05-01T20:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3876.43316494603,3588,3137276.18470019,1.0803882845446,291.7444754697161
2018-05-01T22:00:00Z,17769,2018-05-01T00:00:00Z,22:07:58,64.571533,-21.776436,2018-05-01T22:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",494.472213970511,3599,3137526.87009014,0.13739155709100054,272.86758678895234
2018-05-02T00:00:00Z,17769,2018-05-02T00:00:00Z,00:08:19,64.571495,-21.782129,2018-05-02T00:08:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",246.155117082209,3585,3137864.92527937,0.06866251522516288,339.9139670388451
2018-05-02T02:00:00Z,17769,2018-05-02T00:00:00Z,02:07:57,64.570877,-21.783258,2018-05-02T02:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",12.6283027918943,3590,3137799.444142,0.00351763308966415,77.04723548726247
2018-05-02T04:00:00Z,17769,2018-05-02T00:00:00Z,04:07:58,64.561485,-21.774225,2018-05-02T04:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2614.89088467135,3601,3135211.25012521,0.7261568688340315,135.7798682502333
2018-05-02T06:00:00Z,17769,2018-05-02T00:00:00Z,06:07:57,64.561218,-21.773531,2018-05-02T06:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",55.7090905387357,3599,3135111.07562956,0.01547904710717858,145.23259457878845
2018-05-02T08:00:00Z,17769,2018-05-02T00:00:00Z,08:07:58,64.563408,-21.782232,2018-05-02T08:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",832.414384358278,3589,3136115.88586551,0.23193490787357973,279.6573368135714
2018-05-02T10:00:00Z,17769,2018-05-02T00:00:00Z,10:08:00,64.563599,-21.782001,2018-05-02T10:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",34.4570010195907,3570,3136143.27084034,0.00965182101389096,45.23385902778586
2018-05-02T12:00:00Z,17769,2018-05-02T00:00:00Z,12:08:33,64.561157,-21.748158,2018-05-02T12:08:33Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3349.31321962895,3615,3133554.58626515,0.9265043484450768,106.89762152173664
2018-05-02T14:00:00Z,17769,2018-05-02T00:00:00Z,14:07:58,64.560402,-21.749201,2018-05-02T14:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",109.380708796929,3564,3133454.08155071,0.0306904345670396,250.6663675558189
2018-05-02T18:00:00Z,17769,2018-05-02T00:00:00Z,18:07:58,64.561157,-21.747768,2018-05-02T18:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",103.043238745349,3600,3133530.87937873,0.02862312187370793,109.38979007701045
2018-05-02T20:00:00Z,17769,2018-05-02T00:00:00Z,20:07:59,64.561943,-21.746984,2018-05-02T20:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",109.204233111526,3590,3133653.87725979,0.03041900643775106,60.422161318316945
2018-05-02T22:00:00Z,17769,2018-05-02T00:00:00Z,22:08:00,64.564293,-21.782267,2018-05-02T22:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",158.191674047455,3530,3136310.06218512,0.04481350539587957,273.08529757159755
2018-05-03T00:00:00Z,17769,2018-05-03T00:00:00Z,00:08:03,64.56485,-21.789707,2018-05-03T00:08:03Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",123.912863686686,3596,3136883.86046355,0.0344585271653742,95.1944289072966
2018-05-03T02:00:00Z,17769,2018-05-03T00:00:00Z,02:07:57,64.564796,-21.790457,2018-05-03T02:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",10.8859736624447,3599,3136917.80959011,0.0030247217733939,265.2363583127834
2018-05-03T04:00:00Z,17769,2018-05-03T00:00:00Z,04:08:28,64.561241,-21.744055,2018-05-03T04:08:28Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",5259.47654896854,3631,3133323.43719953,1.4484925775181867,94.7290945167498
2018-05-03T06:00:00Z,17769,2018-05-03T00:00:00Z,06:08:01,64.560242,-21.744835,2018-05-03T06:08:01Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",83.2852445698464,3603,3133153.94630722,0.02311552721894154,234.97848643713144
2018-05-03T08:00:00Z,17769,2018-05-03T00:00:00Z,08:08:58,64.560783,-21.744963,2018-05-03T08:08:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3909.63192252278,3644,3133279.1829759,1.0728956977285344,104.29884542755616
2018-05-03T10:00:00Z,17769,2018-05-03T00:00:00Z,10:07:56,64.561165,-21.744274,2018-05-03T10:07:56Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",89.8550545622759,3598,3133320.24580306,0.02497361160708056,341.0155880090549
2018-05-03T12:00:00Z,17769,2018-05-03T00:00:00Z,12:07:57,64.561165,-21.744194,2018-05-03T12:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",53.3270817406277,3595,3133315.38368276,0.01483368059544582,124.77783136619736
2018-05-03T14:00:00Z,17769,2018-05-03T00:00:00Z,14:07:58,64.561104,-21.747066,2018-05-03T14:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",212.859734007186,3599,3133476.70121303,0.05914413281666748,260.7923471229838
2018-05-03T16:00:00Z,17769,2018-05-03T00:00:00Z,16:08:06,64.563316,-21.755806,2018-05-03T16:08:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1074.14025290428,3607,3134488.26514983,0.29779325004277235,284.28121359526125
2018-05-03T18:00:00Z,17769,2018-05-03T00:00:00Z,18:07:57,64.561958,-21.747059,2018-05-03T18:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",218.229375601598,3599,3133661.69266031,0.06063611436554544,30.67375867833263
2018-05-03T20:00:00Z,17769,2018-05-03T00:00:00Z,20:07:59,64.565926,-21.777565,2018-05-03T20:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3548.00908393282,3594,3136378.31206165,0.9872034179000616,276.30596268969936
2018-05-03T22:00:00Z,17769,2018-05-03T00:00:00Z,22:08:04,64.570244,-21.770979,2018-05-03T22:08:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1518.27844762301,3585,3136915.09910633,0.4235086325308248,56.77919526606207
2018-05-04T00:00:00Z,17769,2018-05-04T00:00:00Z,00:07:57,64.571091,-21.771929,2018-05-04T00:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",19.8412082817563,3599,3137156.79176306,0.00551297812774557,195.44631636651383
2018-05-04T02:00:00Z,17769,2018-05-04T00:00:00Z,02:07:57,64.570961,-21.771601,2018-05-04T02:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",39.608190608867,3595,3137108.61637672,0.01101757735990736,110.0679388264274
2018-05-04T04:00:00Z,17769,2018-05-04T00:00:00Z,04:08:05,64.570992,-21.771641,2018-05-04T04:08:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",14.2316285829701,3608,3137117.78041355,0.00394446468485867,336.9295877534842
2018-05-04T06:00:00Z,17769,2018-05-04T00:00:00Z,06:08:19,64.560684,-21.774479,2018-05-04T06:08:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",288.186752902255,3621,3135052.89607803,0.07958761472031355,199.76933293219324
2018-05-04T08:00:00Z,17769,2018-05-04T00:00:00Z,08:08:07,64.568069,-21.775372,2018-05-04T08:08:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1884.41056216006,3605,3136710.06911594,0.5227213764660358,358.4635490002278
2018-05-04T10:00:00Z,17769,2018-05-04T00:00:00Z,10:08:00,64.557701,-21.756748,2018-05-04T10:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3245.49863327566,3581,3133326.74561366,0.9063107046287798,118.0102661520172
2018-05-04T12:00:00Z,17769,2018-05-04T00:00:00Z,12:07:58,64.564575,-21.758629,2018-05-04T12:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1752.99586720388,3598,3134933.24452146,0.4872139708737855,345.182189989193
2018-05-04T14:00:00Z,17769,2018-05-04T00:00:00Z,14:08:04,64.561913,-21.74754,2018-05-04T14:08:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1468.92009784733,3529,3133681.15826157,0.4162425893588354,99.35143458936936
2018-05-04T16:00:00Z,17769,2018-05-04T00:00:00Z,16:08:09,64.56076,-21.749113,2018-05-04T16:08:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",15.2845278699818,3611,3133526.45122914,0.0042327687261096,249.26129085251137
2018-05-04T18:00:00Z,17769,2018-05-04T00:00:00Z,18:08:05,64.561005,-21.748302,2018-05-04T18:08:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",48.2542148708306,3605,3133530.33985165,0.01338535780050779,203.61295118815696
2018-05-04T20:00:00Z,17769,2018-05-04T00:00:00Z,20:08:14,64.56929,-21.774677,2018-05-04T20:08:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",118.496528173733,3615,3136932.8721127,0.03277912259301043,235.16650254495215
2018-05-04T22:00:00Z,17769,2018-05-04T00:00:00Z,22:08:19,64.568718,-21.772017,2018-05-04T22:08:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",118.762332541643,3620,3136646.89128549,0.03280727418277419,176.75088843945343
2018-05-05T00:00:00Z,17769,2018-05-05T00:00:00Z,00:07:59,64.568886,-21.771975,2018-05-05T00:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",103.027870476165,3600,3136680.81215386,0.02861885291004594,290.3764352146103
2018-05-05T02:00:00Z,17769,2018-05-05T00:00:00Z,02:07:59,64.568916,-21.771885,2018-05-05T02:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",10.1689416359799,3599,3136681.85179538,0.00282549086856901,72.73419050539219
2018-05-05T04:00:00Z,17769,2018-05-05T00:00:00Z,04:08:19,64.561531,-21.773739,2018-05-05T04:08:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1926.61136780775,3619,3135191.65544435,0.532360145843534,193.647178098006
2018-05-05T06:00:00Z,17769,2018-05-05T00:00:00Z,06:08:04,64.561096,-21.773504,2018-05-05T06:08:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",34.5885396565687,3570,3135082.9585868,0.00968866657046741,225.9240453545859
2018-05-05T08:00:00Z,17769,2018-05-05T00:00:00Z,08:08:18,64.57003,-21.776354,2018-05-05T08:08:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2336.00092774727,3620,3137195.54326915,0.6453041236870914,341.3283328679326
2018-05-05T10:00:00Z,17769,2018-05-05T00:00:00Z,10:08:10,64.560814,-21.748972,2018-05-05T10:08:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3571.09230230675,3612,3133529.60286395,0.9886745022997658,107.72011313037191
2018-05-05T12:00:00Z,17769,2018-05-05T00:00:00Z,12:08:01,64.562294,-21.747311,2018-05-05T12:08:01Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",201.150202884504,3603,3133749.96300258,0.0558285325796569,29.0288242226316
2018-05-05T14:00:00Z,17769,2018-05-05T00:00:00Z,14:08:00,64.562584,-21.746532,2018-05-05T14:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",158.073267782897,3602,3133765.5840204,0.0438848605727089,70.9616342755724
2018-05-05T16:00:00Z,17769,2018-05-05T00:00:00Z,16:08:09,64.574402,-21.77125,2018-05-05T16:08:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4087.07401240326,3611,3137834.56802836,1.1318399369712715,294.5614620751424
2018-05-05T18:00:00Z,17769,2018-05-05T00:00:00Z,18:07:59,64.56118,-21.777309,2018-05-05T18:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",707.02547331819,3601,3135332.76981689,0.19634142552574,125.06734986798814
2018-05-05T20:00:00Z,17769,2018-05-05T00:00:00Z,20:08:02,64.560867,-21.775568,2018-05-05T20:08:02Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",191.448551763563,3601,3135158.88513537,0.0531653851051272,102.0160192434345
2018-05-05T22:00:00Z,17769,2018-05-05T00:00:00Z,22:08:41,64.570419,-21.769537,2018-05-05T22:08:41Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2579.61769084504,3640,3136865.41124745,0.7086861788035812,29.359440681088248
2018-05-06T00:00:00Z,17769,2018-05-06T00:00:00Z,00:07:58,64.571548,-21.77035,2018-05-06T00:07:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",265.432920218042,3593,3137160.01518485,0.07387501258503816,316.0483525857105
2018-05-06T02:00:00Z,17769,2018-05-06T00:00:00Z,02:08:00,64.571381,-21.770596,2018-05-06T02:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",38.4600378484711,3580,3137138.70773404,0.01074302733197518,206.72289039037824
2018-05-06T04:00:00Z,17769,2018-05-06T00:00:00Z,04:08:01,64.57309,-21.776491,2018-05-06T04:08:01Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",798.189748987253,3602,3137868.31282071,0.22159626568219115,286.2869236376341
2018-05-06T06:00:00Z,17769,2018-05-06T00:00:00Z,06:07:57,64.562866,-21.746128,2018-05-06T06:07:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3221.02319569773,3598,3133802.2629871,0.8952260132567343,86.30874266316526
2018-05-06T08:00:00Z,17769,2018-05-06T00:00:00Z,08:07:59,64.561256,-21.748238,2018-05-06T08:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",209.01448642463,3597,3133580.94278516,0.05810800289814555,238.89717631487264
2018-05-06T10:00:00Z,17769,2018-05-06T00:00:00Z,10:08:03,64.560013,-21.749088,2018-05-06T10:08:03Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",199.045464996217,3603,3133362.76455098,0.05524436996841979,209.1131820651638
2018-05-06T12:00:00Z,17769,2018-05-06T00:00:00Z,12:07:59,64.562492,-21.748922,2018-05-06T12:07:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3158.59032479679,3523,3133890.87348785,0.8965626808960526,113.86772922752778
2018-05-06T14:00:00Z,17769,2018-05-06T00:00:00Z,14:08:00,64.56308,-21.745872,2018-05-06T14:08:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",561.424343581342,3566,3133833.17307381,0.1574381221484414,67.12506747461214
2018-05-06T16:00:00Z,17769,2018-05-06T00:00:00Z,16:08:19,64.562653,-21.746679,2018-05-06T16:08:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2018-03-21T12:00:00Z,2018-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",161.143512976035,3620,3133789.50043735,0.04451478259006503,95.54180476878392
