"device_ID","longitude","latitude","timestamp","day","month","year","hour","date","day_ID","julian_date","net_sqrd_displacement","step_length"
17769,-21.773674,64.561424,2018-05-02 05:07:58,2,5,2018,5,2018-05-02,"2018-05-02_17769",17653,386.94531139373,0.0239677739627941
17769,-21.773531,64.561218,2018-05-02 06:07:57,2,5,2018,6,2018-05-02,"2018-05-02_17769",17653,386.935868007505,0.140129017506114
17769,-21.77528,64.562225,2018-05-02 07:08:09,2,5,2018,7,2018-05-02,"2018-05-02_17769",17653,387.014402622469,0.358459308741192
17769,-21.782232,64.563408,2018-05-02 08:07:58,2,5,2018,8,2018-05-02,"2018-05-02_17769",17653,387.257708991674,0.00927288058959479
17769,-21.782124,64.563477,2018-05-02 09:08:30,2,5,2018,9,2018-05-02,"2018-05-02_17769",17653,387.256064471693,0.0148246718423453
17769,-21.782001,64.563599,2018-05-02 10:08:00,2,5,2018,10,2018-05-02,"2018-05-02_17769",17653,387.255252955412,0.714907221876602
17769,-21.772722,64.568619,2018-05-02 11:08:18,2,5,2018,11,2018-05-02,"2018-05-02_17769",17653,387.091874488841,1.44183788059281
17769,-21.748158,64.561157,2018-05-02 12:08:33,2,5,2018,12,2018-05-02,"2018-05-02_17769",17653,386.152823857445,0.0560602394222032
17769,-21.74844,64.560669,2018-05-02 13:08:34,2,5,2018,13,2018-05-02,"2018-05-02_17769",17653,386.149575993845,0.0470906441907536
17769,-21.749201,64.560402,2018-05-02 14:07:58,2,5,2018,14,2018-05-02,"2018-05-02_17769",17653,386.166472946725,0.0145560120342215
17769,-21.749504,64.56041,2018-05-02 15:07:57,2,5,2018,15,2018-05-02,"2018-05-02_17769",17653,386.175994674994,0.78069731131289
17769,-21.736454,64.564598,2018-05-02 16:08:22,2,5,2018,16,2018-05-02,"2018-05-02_17769",17653,385.876859001658,0.677548118825031
17769,-21.748484,64.561409,2018-05-02 17:07:58,2,5,2018,17,2018-05-02,"2018-05-02_17769",17653,386.169016592125,0.044360935335451
17769,-21.747768,64.561157,2018-05-02 18:07:58,2,5,2018,18,2018-05-02,"2018-05-02_17769",17653,386.140820908565,0.0510063381163831
17769,-21.747576,64.561607,2018-05-02 19:08:09,2,5,2018,19,2018-05-02,"2018-05-02_17769",17653,386.145910656545,0.0469987680962064
17769,-21.746984,64.561943,2018-05-02 20:07:59,2,5,2018,20,2018-05-02,"2018-05-02_17769",17653,386.135904291073,1.64369886153095
17769,-21.780857,64.564217,2018-05-02 21:09:10,2,5,2018,21,2018-05-02,"2018-05-02_17769",17653,387.235075848904,0.0681280232280237
17769,-21.782267,64.564293,2018-05-02 22:08:00,2,5,2018,22,2018-05-02,"2018-05-02_17769",17653,387.280423883284,0.41538600639849
17769,-21.790796,64.564949,2018-05-02 23:08:07,2,5,2018,23,2018-05-02,"2018-05-02_17769",17653,387.559615070797,0.0533621779275492
17769,-21.789707,64.56485,2018-05-03 00:08:03,3,5,2018,0,2018-05-03,"2018-05-03_17769",17654,387.523586611825,0.0317704531263893
17769,-21.790361,64.564804,2018-05-03 01:07:58,3,5,2018,1,2018-05-03,"2018-05-03_17769",17654,387.542645025957,0.00468802126831308
17769,-21.790457,64.564796,2018-05-03 02:07:57,3,5,2018,2,2018-05-03,"2018-05-03_17769",17654,387.545412159061,0.0315528751069684
17769,-21.790449,64.565079,2018-05-03 03:07:57,3,5,2018,3,2018-05-03,"2018-05-03_17769",17654,387.55208428802,2.26511984481398
17769,-21.744055,64.561241,2018-05-03 04:08:28,3,5,2018,4,2018-05-03,"2018-05-03_17769",17654,386.02861498922,0.0829515059985631
17769,-21.744444,64.560516,2018-05-03 05:07:58,3,5,2018,5,2018-05-03,"2018-05-03_17769",17654,386.02286474513,0.0358416574163902
17769,-21.744835,64.560242,2018-05-03 06:08:01,3,5,2018,6,2018-05-03,"2018-05-03_17769",17654,386.028199386353,1.7199510781525
17769,-21.775166,64.568481,2018-05-03 07:08:14,3,5,2018,7,2018-05-03,"2018-05-03_17769",17654,387.163845025957,1.68321652107223
17769,-21.744963,64.560783,2018-05-03 08:08:58,3,5,2018,8,2018-05-03,"2018-05-03_17769",17654,386.04536006864,0.0389381019062581
17769,-21.744156,64.560822,2018-05-03 09:07:58,3,5,2018,9,2018-05-03,"2018-05-03_17769",17654,386.02148187317,0.0386559876137928
17769,-21.744274,64.561165,2018-05-03 10:07:56,3,5,2018,10,2018-05-03,"2018-05-03_17769",17654,386.033495898349,0.0211814881846504
17769,-21.744446,64.56134,2018-05-03 11:08:02,3,5,2018,11,2018-05-03,"2018-05-03_17769",17654,386.043065525266,0.0229485845996387
17769,-21.744194,64.561165,2018-05-03 12:07:57,3,5,2018,12,2018-05-03,"2018-05-03_17769",17654,386.031034351629,0.0578641724103198
17769,-21.745277,64.561394,2018-05-03 13:07:59,3,5,2018,13,2018-05-03,"2018-05-03_17769",17654,386.069955736741,0.0916694603416856
17769,-21.747066,64.561104,2018-05-03 14:07:58,3,5,2018,14,2018-05-03,"2018-05-03_17769",17654,386.117920981922,0.0237673447473764
17769,-21.747505,64.561203,2018-05-03 15:07:59,3,5,2018,15,2018-05-03,"2018-05-03_17769",17654,386.133851085188,0.462490840315981
17769,-21.755806,64.563316,2018-05-03 16:08:06,3,5,2018,16,2018-05-03,"2018-05-03_17769",17654,386.441039630722,0.464436726638743
17769,-21.747543,64.561142,2018-05-03 17:07:58,3,5,2018,17,2018-05-03,"2018-05-03_17769",17654,386.133529649705,0.0938858242662449
17769,-21.747059,64.561958,2018-05-03 18:07:57,3,5,2018,18,2018-05-03,"2018-05-03_17769",17654,386.138579052313,0.0644647939046798
17769,-21.746698,64.562515,2018-05-03 19:08:05,3,5,2018,19,2018-05-03,"2018-05-03_17769",17654,386.141084411161,1.52792601679661
17769,-21.777565,64.565926,2018-05-03 20:07:59,3,5,2018,20,2018-05-03,"2018-05-03_17769",17654,387.175336446925,0.0775493888730953
17769,-21.778458,64.565346,2018-05-03 21:08:19,3,5,2018,21,2018-05-03,"2018-05-03_17769",17654,387.188692648442,0.653233568552373
17769,-21.770979,64.570244,2018-05-03 22:08:04,3,5,2018,22,2018-05-03,"2018-05-03_17769",17654,387.077891247185,0.112122756882464
17769,-21.771908,64.571167,2018-05-03 23:07:58,3,5,2018,23,2018-05-03,"2018-05-03_17769",17654,387.129103445385,0.00853252125534081
17769,-21.771929,64.571091,2018-05-04 00:07:57,4,5,2018,0,2018-05-04,"2018-05-04_17769",17655,387.12789171082,0.0044055070215337
17769,-21.771872,64.57106,2018-05-04 01:08:02,4,5,2018,1,2018-05-04,"2018-05-04_17769",17655,387.12537641005,0.0170451836009522
17769,-21.771601,64.570961,2018-05-04 02:07:57,4,5,2018,2,2018-05-04,"2018-05-04_17769",17655,387.114601376072,0.00269053175299283
17769,-21.771618,64.570938,2018-05-04 03:07:57,4,5,2018,3,2018-05-04,"2018-05-04_17769",17655,387.11456278553,0.00612035269242095
17769,-21.771641,64.570992,2018-05-04 04:08:05,4,5,2018,4,2018-05-04,"2018-05-04_17769",17655,387.116592629005,1.03333312495501
17769,-21.774084,64.561783,2018-05-04 05:07:58,4,5,2018,5,2018-05-04,"2018-05-04_17769",17655,386.966725871113,0.123978248400257
17769,-21.774479,64.560684,2018-05-04 06:08:19,4,5,2018,6,2018-05-04,"2018-05-04_17769",17655,386.952042356305,0.0358399111941173
17769,-21.775177,64.560799,2018-05-04 07:08:02,4,5,2018,7,2018-05-04,"2018-05-04_17769",17655,386.976372712756,0.810557234972252
17769,-21.775372,64.568069,2018-05-04 08:08:07,4,5,2018,8,2018-05-04,"2018-05-04_17769",17655,387.160120620941,0.0712258536623722
17769,-21.775064,64.567444,2018-05-04 09:08:19,4,5,2018,9,2018-05-04,"2018-05-04_17769",17655,387.13534052805,1.39679354260393
17769,-21.756748,64.557701,2018-05-04 10:08:00,4,5,2018,10,2018-05-04,"2018-05-04_17769",17655,386.332816505357,0.0177580773707789
17769,-21.756851,64.557854,2018-05-04 11:08:00,4,5,2018,11,2018-05-04,"2018-05-04_17769",17655,386.339726817577,0.754131328444585
17769,-21.758629,64.564575,2018-05-04 12:07:58,4,5,2018,12,2018-05-04,"2018-05-04_17769",17655,386.558753363444,0.0920267631808339
17769,-21.759861,64.563942,2018-05-04 13:09:15,4,5,2018,13,2018-05-04,"2018-05-04_17769",17655,386.581222910765,0.632558563647496
17769,-21.74754,64.561913,2018-05-04 14:08:04,4,5,2018,14,2018-05-04,"2018-05-04_17769",17655,386.152282123133,0.142801825875095
17769,-21.74901,64.560799,2018-05-04 15:07:58,4,5,2018,15,2018-05-04,"2018-05-04_17769",17655,386.170296890905,0.00657994152998964
17769,-21.749113,64.56076,2018-05-04 16:08:09,4,5,2018,16,2018-05-04,"2018-05-04_17769",17655,386.172513946141,0.0640467471182801
17769,-21.748222,64.561188,2018-05-04 17:08:00,4,5,2018,17,2018-05-04,"2018-05-04_17769",17655,386.155551281954,0.0207593971025129
17769,-21.748302,64.561005,2018-05-04 18:08:05,4,5,2018,18,2018-05-04,"2018-05-04_17769",17655,386.153540740325,1.57063446256253
17769,-21.774118,64.569679,2018-05-04 19:07:59,4,5,2018,19,2018-05-04,"2018-05-04_17769",17655,387.160834670497,0.0509779532332874
17769,-21.774677,64.56929,2018-05-04 20:08:14,4,5,2018,20,2018-05-04,"2018-05-04_17769",17655,387.168554312725,0.12689587906711
17769,-21.772043,64.569176,2018-05-04 21:07:59,4,5,2018,21,2018-05-04,"2018-05-04_17769",17655,387.084566303497,0.0510758333866253
17769,-21.772017,64.568718,2018-05-04 22:08:19,4,5,2018,22,2018-05-04,"2018-05-04_17769",17655,387.072563611709,0.0370170082088173
17769,-21.771275,64.568626,2018-05-04 23:07:59,4,5,2018,23,2018-05-04,"2018-05-04_17769",17655,387.047442105585,0.0443407373624447
17769,-21.771975,64.568886,2018-05-05 00:07:59,5,5,2018,0,2018-05-05,"2018-05-05_17769",17656,387.075377672105,0.00109418594184322
17769,-21.771959,64.568893,2018-05-05 01:08:00,5,5,2018,1,2018-05-05,"2018-05-05_17769",17656,387.075055672548,0.00437690355684588
17769,-21.771885,64.568916,2018-05-05 02:07:59,5,5,2018,2,2018-05-05,"2018-05-05_17769",17656,387.073337149925,0.00296543231389933
17769,-21.771944,64.568924,2018-05-05 03:08:00,5,5,2018,3,2018-05-05,"2018-05-05_17769",17656,387.07535146141,0.828696328773447
17769,-21.773739,64.561531,2018-05-05 04:08:19,5,5,2018,4,2018-05-05,"2018-05-05_17769",17656,386.94993051784,0.0389522001206985
17769,-21.773378,64.561218,2018-05-05 05:08:34,5,5,2018,5,2018-05-05,"2018-05-05_17769",17656,386.93115135793,0.0148826815380905
17769,-21.773504,64.561096,2018-05-05 06:08:04,5,5,2018,6,2018-05-05,"2018-05-05_17769",17656,386.93205381753,0.00803934959258194
17769,-21.77334,64.561111,2018-05-05 07:07:58,5,5,2018,7,2018-05-05,"2018-05-05_17769",17656,386.927364690745,1.00478742753554
17769,-21.776354,64.57003,2018-05-05 08:08:18,5,5,2018,8,2018-05-05,"2018-05-05_17769",17656,387.238358538594,0.135797266954927
17769,-21.77471,64.569038,2018-05-05 09:07:58,5,5,2018,9,2018-05-05,"2018-05-05_17769",17656,387.163408471978,1.53726529158972
17769,-21.748972,64.560814,2018-05-05 10:08:10,5,5,2018,10,2018-05-05,"2018-05-05_17769",17656,386.169493903426,0.100396370968684
17769,-21.74773,64.561539,2018-05-05 11:07:58,5,5,2018,11,2018-05-05,"2018-05-05_17769",17656,386.148988123145,0.0865361533754304
17769,-21.747311,64.562294,2018-05-05 12:08:01,5,5,2018,12,2018-05-05,"2018-05-05_17769",17656,386.154547334377,0.0187754551564576
17769,-21.747639,64.562202,2018-05-05 13:07:58,5,5,2018,13,2018-05-05,"2018-05-05_17769",17656,386.162393003153,0.0680498330227295
17769,-21.746532,64.562584,2018-05-05 14:08:00,5,5,2018,14,2018-05-05,"2018-05-05_17769",17656,386.137662551986,0.0418149231184215
17769,-21.746109,64.562912,2018-05-05 15:07:58,5,5,2018,15,2018-05-05,"2018-05-05_17769",17656,386.132663143373,1.75876016789576
17769,-21.77125,64.574402,2018-05-05 16:08:09,5,5,2018,16,2018-05-05,"2018-05-05_17769",17656,387.187964021258,1.29508914172537
17769,-21.780624,64.563507,2018-05-05 17:07:58,5,5,2018,17,2018-05-05,"2018-05-05_17769",17656,387.210532429313,0.304245028326554
17769,-21.777309,64.56118,2018-05-05 18:07:59,5,5,2018,18,2018-05-05,"2018-05-05_17769",17656,387.051421420789,0.00973432103256445
17769,-21.777109,64.561195,2018-05-05 19:08:01,5,5,2018,19,2018-05-05,"2018-05-05_17769",17656,387.045620984164,0.082441831626655
17769,-21.775568,64.560867,2018-05-05 20:08:02,5,5,2018,20,2018-05-05,"2018-05-05_17769",17656,386.990089835905,0.0313463334940136
17769,-21.774979,64.560745,2018-05-05 21:08:01,5,5,2018,21,2018-05-05,"2018-05-05_17769",17656,386.968948382644,1.10962182820106
17769,-21.769537,64.570419,2018-05-05 22:08:41,5,5,2018,22,2018-05-05,"2018-05-05_17769",17656,387.037727250116,0.0209465291598807
17769,-21.769438,64.570602,2018-05-05 23:08:05,5,5,2018,23,2018-05-05,"2018-05-05_17769",17656,387.03915226421,0.114165896722598
17769,-21.77035,64.571548,2018-05-06 00:07:58,6,5,2018,0,2018-05-06,"2018-05-06_17769",17657,387.090400920178,0.0086470015420659
17769,-21.770523,64.571526,2018-05-06 01:08:20,6,5,2018,1,2018-05-06,"2018-05-06_17769",17657,387.095194916057,0.0165398065541296
17769,-21.770596,64.571381,2018-05-06 02:08:00,6,5,2018,2,2018-05-06,"2018-05-06_17769",17657,387.093897948797,0.00301276918123275
17769,-21.770563,64.571358,2018-05-06 03:07:59,6,5,2018,3,2018-05-06,"2018-05-06_17769",17657,387.092318202665,0.343525726942325
17769,-21.776491,64.57309,2018-05-06 04:08:01,6,5,2018,4,2018-05-06,"2018-05-06_17769",17657,387.317436752401,1.34824615592539
17769,-21.774742,64.56102,2018-05-06 05:07:59,6,5,2018,5,2018-05-06,"2018-05-06_17769",17657,386.96836273565,1.38729646320351
17769,-21.746128,64.562866,2018-05-06 06:07:57,6,5,2018,6,2018-05-06,"2018-05-06_17769",17657,386.132123373922,0.116981259718608
17769,-21.747149,64.561913,2018-05-06 07:08:02,6,5,2018,7,2018-05-06,"2018-05-06_17769",17657,386.140248881128,0.0899521228597715
17769,-21.748238,64.561256,2018-05-06 08:07:59,6,5,2018,8,2018-05-06,"2018-05-06_17769",17657,386.157705735322,0.0590829973224044
17769,-21.748672,64.56076,2018-05-06 09:08:00,6,5,2018,9,2018-05-06,"2018-05-06_17769",17657,386.15894056105,0.0856355095784424
17769,-21.749088,64.560013,2018-05-06 10:08:03,6,5,2018,10,2018-05-06,"2018-05-06_17769",17657,386.153487981445,1.5646282057363
17769,-21.768684,64.571236,2018-05-06 11:09:16,6,5,2018,11,2018-05-06,"2018-05-06_17769",17657,387.03142289953,1.35932924853741
17769,-21.748922,64.562492,2018-05-06 12:07:59,6,5,2018,12,2018-05-06,"2018-05-06_17769",17657,386.208969104554,0.106959377261857
17769,-21.74947,64.561562,2018-05-06 13:08:34,6,5,2018,13,2018-05-06,"2018-05-06_17769",17657,386.203104125618,0.24166163712342
17769,-21.745872,64.56308,2018-05-06 14:08:00,6,5,2018,14,2018-05-06,"2018-05-06_17769",17657,386.12947673225,0.111193893071141
17769,-21.748091,64.56279,2018-05-06 15:07:59,6,5,2018,15,2018-05-06,"2018-05-06_17769",17657,386.190677074201,0.0694003385939999
17769,-21.746679,64.562653,2018-05-06 16:08:19,6,5,2018,16,2018-05-06,"2018-05-06_17769",17657,386.143872991588,0.0601192054594268
17769,-21.746227,64.563156,2018-05-06 17:08:08,6,5,2018,17,2018-05-06,"2018-05-06_17769",17657,386.142258970481,0.0780418049990629
17769,-21.745266,64.563721,2018-05-06 18:08:01,6,5,2018,18,2018-05-06,"2018-05-06_17769",17657,386.126498637037,0.0506862162026687
17769,-21.74589,64.563354,2018-05-06 19:08:00,6,5,2018,19,2018-05-06,"2018-05-06_17769",17657,386.13672868025,0.0492227653104962
17769,-21.746344,64.562958,2018-05-06 20:08:19,6,5,2018,20,2018-05-06,"2018-05-06_17769",17657,386.141019335978,0.888246872595359
17769,-21.760803,64.56794,2018-05-06 21:07:58,6,5,2018,21,2018-05-06,"2018-05-06_17769",17657,386.707992458321,0.514789863688163
17769,-21.769985,64.570335,2018-05-06 22:07:58,6,5,2018,22,2018-05-06,"2018-05-06_17769",17657,387.049480167124,0.0624616670247721
17769,-21.771288,64.570343,2018-05-06 23:07:59,6,5,2018,23,2018-05-06,"2018-05-06_17769",17657,387.089837091425,0.0308368631920052
17769,-21.771591,64.570099,2018-05-07 00:07:58,7,5,2018,0,2018-05-07,"2018-05-07_17769",17658,387.093208589632,0.0243369847424258
17769,-21.771423,64.569893,2018-05-07 01:07:58,7,5,2018,1,2018-05-07,"2018-05-07_17769",17658,387.08299163162,0.0145065817849305
17769,-21.77141,64.569763,2018-05-07 02:08:03,7,5,2018,2,2018-05-07,"2018-05-07_17769",17658,387.079411302153,0.0069714824882945
17769,-21.771378,64.569824,2018-05-07 03:08:00,7,5,2018,3,2018-05-07,"2018-05-07_17769",17658,387.079916917202,0.559703926692666
17769,-21.780567,64.572922,2018-05-07 04:08:34,7,5,2018,4,2018-05-07,"2018-05-07_17769",17658,387.439022013649,1.18817832191017
17769,-21.770847,64.563118,2018-05-07 05:08:00,7,5,2018,5,2018-05-07,"2018-05-07_17769",17658,386.899575334009,0.024310547565445
17769,-21.771328,64.563049,2018-05-07 06:08:04,7,5,2018,6,2018-05-07,"2018-05-07_17769",17658,386.912714502277,0.0515080412076638
17769,-21.772354,64.562912,2018-05-07 07:07:59,7,5,2018,7,2018-05-07,"2018-05-07_17769",17658,386.940991532978,0.914988678097764
17769,-21.753288,64.563271,2018-05-07 08:08:59,7,5,2018,8,2018-05-07,"2018-05-07_17769",17658,386.362410461377,0.31507740939294
17769,-21.746849,64.562706,2018-05-07 09:07:59,7,5,2018,9,2018-05-07,"2018-05-07_17769",17658,386.150400188005,0.0324976640800454
17769,-21.74716,64.562447,2018-05-07 10:07:58,7,5,2018,10,2018-05-07,"2018-05-07_17769",17658,386.153640146273,0.116780124496177
17769,-21.745857,64.563332,2018-05-07 11:08:01,7,5,2018,11,2018-05-07,"2018-05-07_17769",17658,386.135175379589,0.0111110060851985
17769,-21.746078,64.563362,2018-05-07 12:08:00,7,5,2018,12,2018-05-07,"2018-05-07_17769",17658,386.14270953853,0.0805062997323026
17769,-21.74493,64.563889,2018-05-07 13:08:19,7,5,2018,13,2018-05-07,"2018-05-07_17769",17658,386.120266585645,0.120779533607735
17769,-21.747429,64.564026,2018-05-07 14:08:08,7,5,2018,14,2018-05-07,"2018-05-07_17769",17658,386.200518098165,0.108548754585021
17769,-21.745369,64.563622,2018-05-07 15:08:01,7,5,2018,15,2018-05-07,"2018-05-07_17769",17658,386.127247916653,0.0609390424068614
17769,-21.746002,64.563148,2018-05-07 16:07:58,7,5,2018,16,2018-05-07,"2018-05-07_17769",17658,386.135139461914,0.0596700368823427
17769,-21.745358,64.563606,2018-05-07 17:08:02,7,5,2018,17,2018-05-07,"2018-05-07_17769",17658,386.126518289962,0.0378337984312729
17769,-21.745012,64.563911,2018-05-07 18:08:00,7,5,2018,18,2018-05-07,"2018-05-07_17769",17658,386.123327620841,0.190386053171578
17769,-21.745991,64.562256,2018-05-07 19:08:00,7,5,2018,19,2018-05-07,"2018-05-07_17769",17658,386.112996578857,1.56008614324967
17769,-21.776546,64.56707,2018-05-07 20:08:00,7,5,2018,20,2018-05-07,"2018-05-07_17769",17658,387.171888654466,0.215347201572201
17769,-21.779535,64.568512,2018-05-07 21:07:59,7,5,2018,21,2018-05-07,"2018-05-07_17769",17658,387.299323753033,0.228931836671012
17769,-21.779968,64.570557,2018-05-07 22:08:33,7,5,2018,22,2018-05-07,"2018-05-07_17769",17658,387.362694322565,0.0755533960200861
17769,-21.778421,64.570427,2018-05-07 23:07:57,7,5,2018,23,2018-05-07,"2018-05-07_17769",17658,387.31180620106,0.49328002895884
17769,-21.780315,64.566078,2018-05-08 00:08:14,8,5,2018,0,2018-05-08,"2018-05-08_17769",17659,387.263859546473,0.0332731399276838
17769,-21.780151,64.566368,2018-05-08 01:07:58,8,5,2018,1,2018-05-08,"2018-05-08_17769",17659,387.265892478665,0.00978262951918112
17769,-21.780092,64.566284,2018-05-08 02:07:59,8,5,2018,2,2018-05-08,"2018-05-08_17769",17659,387.262018916986,0.0035118070282195
17769,-21.780079,64.566315,2018-05-08 03:08:00,8,5,2018,3,2018-05-08,"2018-05-08_17769",17659,387.262375982144,0.453938796812583
17769,-21.788599,64.568092,2018-05-08 04:08:11,8,5,2018,4,2018-05-08,"2018-05-08_17769",17659,387.568667747953,0.211963315723638
17769,-21.784321,64.568573,2018-05-08 05:07:58,8,5,2018,5,2018-05-08,"2018-05-08_17769",17659,387.44843841188,0.868503834919747
17769,-21.771065,64.563263,2018-05-08 06:08:04,8,5,2018,6,2018-05-08,"2018-05-08_17769",17659,386.909839275508,0.04566087502182
17769,-21.770767,64.563652,2018-05-08 07:07:58,8,5,2018,7,2018-05-08,"2018-05-08_17769",17659,386.910163560769,1.11176484611297
17769,-21.747589,64.563347,2018-05-08 08:08:06,8,5,2018,8,2018-05-08,"2018-05-08_17769",17659,386.188843172708,1.95525634740551
17769,-21.787794,64.566292,2018-05-08 09:08:02,8,5,2018,9,2018-05-08,"2018-05-08_17769",17659,387.499811617258,1.92282110130024
17769,-21.748556,64.562721,2018-05-08 10:08:00,8,5,2018,10,2018-05-08,"2018-05-08_17769",17659,386.203301948557,0.0515393148390516
17769,-21.748871,64.562279,2018-05-08 11:07:58,8,5,2018,11,2018-05-08,"2018-05-08_17769",17659,386.202192876112,0.0781745509048568
17769,-21.750202,64.561874,2018-05-08 12:08:21,8,5,2018,12,2018-05-08,"2018-05-08_17769",17659,386.233261510106,0.114916923320178
17769,-21.74811,64.561371,2018-05-08 13:08:00,8,5,2018,13,2018-05-08,"2018-05-08_17769",17659,386.156577035585,0.0861601844847125
17769,-21.74906,64.560715,2018-05-08 14:07:58,8,5,2018,14,2018-05-08,"2018-05-08_17769",17659,386.169782837049,0.00320211685929109
17769,-21.74902,64.560692,2018-05-08 15:08:19,8,5,2018,15,2018-05-08,"2018-05-08_17769",17659,386.167989550538,0.184714167702575
17769,-21.746813,64.56205,2018-05-08 16:08:23,8,5,2018,16,2018-05-08,"2018-05-08_17769",17659,386.133257220741,0.0409624238296828
17769,-21.746428,64.562378,2018-05-08 17:07:59,8,5,2018,17,2018-05-08,"2018-05-08_17769",17659,386.12942662409,0.0276644994514195
17769,-21.746323,64.562622,2018-05-08 18:07:59,8,5,2018,18,2018-05-08,"2018-05-08_17769",17659,386.132159722985,1.57465047385404
17769,-21.778561,64.565323,2018-05-08 19:08:34,8,5,2018,19,2018-05-08,"2018-05-08_17769",17659,387.1913066089,0.0146227619329485
17769,-21.778673,64.565445,2018-05-08 20:08:41,8,5,2018,20,2018-05-08,"2018-05-08_17769",17659,387.197743344136,0.563054707669026
17769,-21.787951,64.568542,2018-05-08 21:08:01,8,5,2018,21,2018-05-08,"2018-05-08_17769",17659,387.559677164185,0.537892658819298
17769,-21.7941,64.572578,2018-05-08 22:08:03,8,5,2018,22,2018-05-08,"2018-05-08_17769",17659,387.848174164058,0.674210558221268
17769,-21.808109,64.573128,2018-05-08 23:08:19,8,5,2018,23,2018-05-08,"2018-05-08_17769",17659,388.294270733533,1.48230587225654
17769,-21.839029,64.573441,2018-05-09 00:08:19,9,5,2018,0,2018-05-09,"2018-05-09_17769",17660,389.25822233092,43.4345962263489
17769,-22.723019,64.66201,2018-05-09 01:08:05,9,5,2018,1,2018-05-09,"2018-05-09_17769",17660,419.581800391329,15.7938505644862
17769,-22.979734,64.751503,2018-05-09 02:07:59,9,5,2018,2,2018-05-09,"2018-05-09_17769",17660,430.262574244033,2.10032476888763
17769,-23.015942,64.762268,2018-05-09 03:07:58,9,5,2018,3,2018-05-09,"2018-05-09_17769",17660,431.734775733634,41.8031418738898
17769,-23.894291,64.764687,2018-05-09 04:08:19,9,5,2018,4,2018-05-09,"2018-05-09_17769",17660,461.82659564176,97.290800826251
17769,-25.851927,65.029503,2018-05-09 05:07:59,9,5,2018,5,2018-05-09,"2018-05-09_17769",17660,540.962514833744,96.7620219494537
17769,-27.7773,65.343864,2018-05-09 06:09:16,9,5,2018,6,2018-05-09,"2018-05-09_17769",17660,627.80637207509,103.010119549683
17769,-29.747641,65.776901,2018-05-09 07:24:16,9,5,2018,7,2018-05-09,"2018-05-09_17769",17660,727.538474170472,148.766409085107
17769,-32.720783,66.344078,2018-05-09 09:24:16,9,5,2018,9,2018-05-09,"2018-05-09_17769",17660,891.013485693625,49.4540081498187
17769,-33.818047,66.397339,2018-05-09 10:08:20,9,5,2018,10,2018-05-09,"2018-05-09_17769",17660,951.562424877376,38.9935526063225
17769,-34.665024,66.315804,2018-05-09 11:08:09,9,5,2018,11,2018-05-09,"2018-05-09_17769",17660,996.50759861237,0.739647691506049
17769,-34.677048,66.311264,2018-05-09 12:08:07,9,5,2018,12,2018-05-09,"2018-05-09_17769",17660,997.061557806362,0.732462177168015
17769,-34.690876,66.30777,2018-05-09 13:08:01,9,5,2018,13,2018-05-09,"2018-05-09_17769",17660,997.747281888506,0.635514998267847
17769,-34.703194,66.304955,2018-05-09 14:08:20,9,5,2018,14,2018-05-09,"2018-05-09_17769",17660,998.366776028729,0.504909780672546
17769,-34.713486,66.303123,2018-05-09 15:08:07,9,5,2018,15,2018-05-09,"2018-05-09_17769",17660,998.899144820225,0.509239406218605
17769,-34.724754,66.302574,2018-05-09 16:08:04,9,5,2018,16,2018-05-09,"2018-05-09_17769",17660,999.52292506445,0.320070127565342
17769,-34.730976,66.30117,2018-05-09 17:08:05,9,5,2018,17,2018-05-09,"2018-05-09_17769",17660,999.836736674306,0.462056090375161
17769,-34.73877,66.298462,2018-05-09 18:07:59,9,5,2018,18,2018-05-09,"2018-05-09_17769",17660,1000.20344737002,0.473802985967781
17769,-34.746136,66.295418,2018-05-09 19:08:03,9,5,2018,19,2018-05-09,"2018-05-09_17769",17660,1000.53661733117,0.516353739565079
17769,-34.754887,66.292412,2018-05-09 20:08:00,9,5,2018,20,2018-05-09,"2018-05-09_17769",17660,1000.94962780101,0.625133271142163
17769,-34.765762,66.28891,2018-05-09 21:08:02,9,5,2018,21,2018-05-09,"2018-05-09_17769",17660,1001.46963745405,0.697408176985875
17769,-34.775585,66.284065,2018-05-09 22:08:01,9,5,2018,22,2018-05-09,"2018-05-09_17769",17660,1001.89266557882,43.5483398292798
17769,-35.642365,66.111214,2018-05-09 23:08:05,9,5,2018,23,2018-05-09,"2018-05-09_17769",17660,1047.11440965741,69.1330809534127
17769,-37.093609,65.922371,2018-05-10 00:08:03,10,5,2018,0,2018-05-10,"2018-05-10_17769",17661,1129.0481500625,0.294600020849505
17769,-37.097492,65.920258,2018-05-10 01:07:59,10,5,2018,1,2018-05-10,"2018-05-10_17769",17661,1129.22945325167,0.164882134963694
17769,-37.097809,65.918785,2018-05-10 02:08:10,10,5,2018,2,2018-05-10,"2018-05-10_17769",17661,1129.20893744346,0.135285629296232
17769,-37.09787,65.919998,2018-05-10 03:08:04,10,5,2018,3,2018-05-10,"2018-05-10_17769",17661,1129.2456298671,0.00936652676987812
17769,-37.09787,65.920082,2018-05-10 04:08:03,10,5,2018,4,2018-05-10,"2018-05-10_17769",17661,1129.2479112273,50.0215694464959
17769,-37.945461,66.207695,2018-05-10 05:08:05,10,5,2018,5,2018-05-10,"2018-05-10_17769",17661,1189.96738093164,56.5047493241366
