BirdID,Age,BreedStage,DateGMT,TimeGMT,Latitude,Longitude,TrackID,Sex,Equinox,ArgosQuality
GV37734,Adult,chick-rearing,2018-07-10,21:51:45,-5.681215,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,21:56:46,-5.681244,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:01:49,-5.681217,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:06:50,-5.681215,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:11:52,-5.681241,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:16:53,-5.68121,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:21:54,-5.681225,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:26:55,-5.68122,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:31:56,-5.681213,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:36:57,-5.681221,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:41:58,-5.68125,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:46:59,-5.681225,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:52:00,-5.681197,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,22:57:01,-5.681198,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:02:32,-5.681216,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:07:43,-5.681201,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:12:51,-5.681212,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:17:59,-5.681198,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:23:07,-5.681267,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:28:15,-5.681201,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:33:23,-5.681228,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:38:31,-5.681225,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:43:39,-5.681228,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:48:47,-5.681226,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:53:55,-5.681243,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,23:59:03,-5.681235,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:04:16,-5.681241,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:09:28,-5.681192,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:14:40,-5.681219,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:19:52,-5.681256,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:25:04,-5.681197,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:30:16,-5.681201,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:35:28,-5.681237,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:40:40,-5.681218,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:45:52,-5.681223,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:51:04,-5.68119,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,00:56:16,-5.681249,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:01:26,-5.681192,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:06:26,-5.681233,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:11:26,-5.681259,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:16:26,-5.681273,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:21:27,-5.681229,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:26:27,-5.681209,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:31:28,-5.681202,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:36:30,-5.681201,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:41:31,-5.681201,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:46:33,-5.681269,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:51:35,-5.681236,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,01:56:35,-5.681215,72.316612,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:01:40,-5.681282,72.316414,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:06:41,-5.681237,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:11:43,-5.681225,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:16:45,-5.681245,72.316635,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:21:48,-5.681243,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:26:49,-5.681226,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:31:51,-5.681291,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:36:56,-5.681255,72.316498,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:41:59,-5.681167,72.316605,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:47:02,-5.681271,72.316429,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:52:08,-5.681254,72.316452,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,02:57:12,-5.68122,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-11,03:02:51,-5.681198,72.316566,GV37501,unknown,NA,NA
